Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Drosophila_melanogaster	Megalopta_genalis-longest-isoforms
OG0013607		Caust.v2_017576			
OG0013608		Caust.v2_017573			
OG0013609		Caust.v2_020151			
OG0013610		Caust.v2_006592			
OG0013611		Caust.v2_006593			
OG0013612		Caust.v2_006581			
OG0013613		Caust.v2_006591			
OG0013614		Caust.v2_006589			
OG0013615		Caust.v2_006594			
OG0013616		Caust.v2_006599			
OG0013617		Caust.v2_006601			
OG0013618		Caust.v2_006607			
OG0013619		Caust.v2_006600			
OG0013620		Caust.v2_006597			
OG0013621		Caust.v2_006596			
OG0013622		Caust.v2_006602			
OG0013623		Caust.v2_006611			
OG0013624		Caust.v2_006610			
OG0013625		Caust.v2_006609			
OG0013626		Caust.v2_006614			
OG0013627		Caust.v2_006608			
OG0013628		Caust.v2_006625			
OG0013629		Caust.v2_006633			
OG0013630		Caust.v2_006635			
OG0013631		Caust.v2_006612			
OG0013632		Caust.v2_006622			
OG0013633		Caust.v2_006623			
OG0013634		Caust.v2_006629			
OG0013635		Caust.v2_006627			
OG0013636		Caust.v2_006615			
OG0013637		Caust.v2_006618			
OG0013638		Caust.v2_006637			
OG0013639		Caust.v2_006619			
OG0013640		Caust.v2_006616			
OG0013641		Caust.v2_016751			
OG0013642		Caust.v2_016746			
OG0013643		Caust.v2_016749			
OG0013644		Caust.v2_016745			
OG0013645		Caust.v2_016750			
OG0013646		Caust.v2_016748			
OG0013647		Caust.v2_016747			
OG0013648		Caust.v2_019855			
OG0013649		Caust.v2_019856			
OG0013650		Caust.v2_019596			
OG0013651		Caust.v2_020179			
OG0013652		Caust.v2_020561			
OG0013653		Caust.v2_020562			
OG0013654		Caust.v2_015143			
OG0013655		Caust.v2_015145			
OG0013656		Caust.v2_015147			
OG0013657		Caust.v2_015146			
OG0013658		Caust.v2_015144			
OG0013659		Caust.v2_015149			
OG0013660		Caust.v2_020944			
OG0013661		Caust.v2_020943			
OG0013662		Caust.v2_009383			
OG0013663		Caust.v2_009384			
OG0013664		Caust.v2_009386			
OG0013665		Caust.v2_009394			
OG0013666		Caust.v2_009385			
OG0013667		Caust.v2_009387			
OG0013668		Caust.v2_009399			
OG0013669		Caust.v2_009398			
OG0013670		Caust.v2_009405			
OG0013671		Caust.v2_009404			
OG0013672		Caust.v2_009410			
OG0013673		Caust.v2_009408			
OG0013674		Caust.v2_009414			
OG0013675		Caust.v2_009409			
OG0013676		Caust.v2_009412			
OG0013677		Caust.v2_009420			
OG0013678		Caust.v2_009417			
OG0013679		Caust.v2_009415			
OG0013680		Caust.v2_009419			
OG0013681		Caust.v2_009416			
OG0013682		Caust.v2_021031			
OG0013683		Caust.v2_015905			
OG0013684		Caust.v2_015907			
OG0013685		Caust.v2_018228			
OG0013686		Caust.v2_018230			
OG0013687		Caust.v2_021382			
OG0013688		Caust.v2_008849			
OG0013689		Caust.v2_021870			
OG0013690		Caust.v2_002188			
OG0013691		Caust.v2_002208			
OG0013692		Caust.v2_002215			
OG0013693		Caust.v2_002210			
OG0013694		Caust.v2_002199			
OG0013695		Caust.v2_002209			
OG0013696		Caust.v2_002224			
OG0013697		Caust.v2_002202			
OG0013698		Caust.v2_002205			
OG0013699		Caust.v2_002234			
OG0013700		Caust.v2_002219			
OG0013701		Caust.v2_002218			
OG0013702		Caust.v2_002201			
OG0013703		Caust.v2_002213			
OG0013704		Caust.v2_002214			
OG0013705		Caust.v2_002192			
OG0013706		Caust.v2_002236			
OG0013707		Caust.v2_002200			
OG0013708		Caust.v2_002237			
OG0013709		Caust.v2_002246			
OG0013710		Caust.v2_002248			
OG0013711		Caust.v2_002242			
OG0013712		Caust.v2_002258			
OG0013713		Caust.v2_002256			
OG0013714		Caust.v2_002269			
OG0013715		Caust.v2_002289			
OG0013716		Caust.v2_002291			
OG0013717		Caust.v2_002285			
OG0013718		Caust.v2_002284			
OG0013719		Caust.v2_002271			
OG0013720		Caust.v2_002279			
OG0013721		Caust.v2_002296			
OG0013722		Caust.v2_002299			
OG0013723		Caust.v2_002322			
OG0013724		Caust.v2_002306			
OG0013725		Caust.v2_002315			
OG0013726		Caust.v2_002316			
OG0013727		Caust.v2_002319			
OG0013728		Caust.v2_002327			
OG0013729		Caust.v2_002303			
OG0013730		Caust.v2_002328			
OG0013731		Caust.v2_002295			
OG0013732		Caust.v2_002325			
OG0013733		Caust.v2_002298			
OG0013734		Caust.v2_002330			
OG0013735		Caust.v2_002304			
OG0013736		Caust.v2_022734			
OG0013737		Caust.v2_020281			
OG0013738		Caust.v2_020479			
OG0013739		Caust.v2_018391			
OG0013740		Caust.v2_018390			
OG0013741		Caust.v2_018393			
OG0013742		Caust.v2_016112			
OG0013743		Caust.v2_016111			
OG0013744		Caust.v2_020303			
OG0013745		Caust.v2_020302			
OG0013746		Caust.v2_018913			
OG0013747		Caust.v2_018912			
OG0013748		Caust.v2_018914			
OG0013749		Caust.v2_021442			
OG0013750		Caust.v2_021279			
OG0013751		Caust.v2_022579			
OG0013752		Caust.v2_015215			
OG0013753		Caust.v2_015220			
OG0013754		Caust.v2_015221			
OG0013755		Caust.v2_021512			
OG0013756		Caust.v2_021679			
OG0013757		Caust.v2_014554			
OG0013758		Caust.v2_014555			
OG0013759		Caust.v2_014546			
OG0013760		Caust.v2_014548			
OG0013761		Caust.v2_021661			
OG0013762		Caust.v2_013917			
OG0013763		Caust.v2_013920			
OG0013764		Caust.v2_013918			
OG0013765		Caust.v2_021881			
OG0013766		Caust.v2_021514			
OG0013767		Caust.v2_017061			
OG0013768		Caust.v2_017063			
OG0013769		Caust.v2_017062			
OG0013770		Caust.v2_021131			
OG0013771		Caust.v2_021853			
OG0013772		Caust.v2_008363			
OG0013773		Caust.v2_008359			
OG0013774		Caust.v2_008357			
OG0013775		Caust.v2_008358			
OG0013776		Caust.v2_008356			
OG0013777		Caust.v2_008360			
OG0013778		Caust.v2_008354			
OG0013779		Caust.v2_008355			
OG0013780		Caust.v2_008385			
OG0013781		Caust.v2_008380			
OG0013782		Caust.v2_008387			
OG0013783		Caust.v2_008388			
OG0013784		Caust.v2_008378			
OG0013785		Caust.v2_008384			
OG0013786		Caust.v2_008386			
OG0013787		Caust.v2_008383			
OG0013788		Caust.v2_008377			
OG0013789		Caust.v2_008382			
OG0013790		Caust.v2_008393			
OG0013791		Caust.v2_008389			
OG0013792		Caust.v2_008394			
OG0013793		Caust.v2_008390			
OG0013794		Caust.v2_008396			
OG0013795		Caust.v2_008395			
OG0013796		Caust.v2_008397			
OG0013797		Caust.v2_008391			
OG0013798		Caust.v2_007759			
OG0013799		Caust.v2_007761			
OG0013800		Caust.v2_007763			
OG0013801		Caust.v2_007768			
OG0013802		Caust.v2_007766			
OG0013803		Caust.v2_007753			
OG0013804		Caust.v2_007754			
OG0013805		Caust.v2_013130			
OG0013806		Caust.v2_013122			
OG0013807		Caust.v2_013123			
OG0013808		Caust.v2_013128			
OG0013809		Caust.v2_013133			
OG0013810		Caust.v2_013129			
OG0013811		Caust.v2_013132			
OG0013812		Caust.v2_013121			
OG0013813		Caust.v2_013134			
OG0013814		Caust.v2_019921			
OG0013815		Caust.v2_012844			
OG0013816		Caust.v2_012838			
OG0013817		Caust.v2_012849			
OG0013818		Caust.v2_021790			
OG0013819		Caust.v2_022640			
OG0013820		Caust.v2_017278			
OG0013821		Caust.v2_017280			
OG0013822		Caust.v2_017279			
OG0013823		Caust.v2_017281			
OG0013824		Caust.v2_017277			
OG0013825		Caust.v2_005016			
OG0013826		Caust.v2_005009			
OG0013827		Caust.v2_005011			
OG0013828		Caust.v2_005038			
OG0013829		Caust.v2_005041			
OG0013830		Caust.v2_005044			
OG0013831		Caust.v2_005046			
OG0013832		Caust.v2_005023			
OG0013833		Caust.v2_005043			
OG0013834		Caust.v2_005040			
OG0013835		Caust.v2_005047			
OG0013836		Caust.v2_005045			
OG0013837		Caust.v2_005042			
OG0013838		Caust.v2_005033			
OG0013839		Caust.v2_005061			
OG0013840		Caust.v2_018325			
OG0013841		Caust.v2_018328			
OG0013842		Caust.v2_015252			
OG0013843		Caust.v2_015260			
OG0013844		Caust.v2_015253			
OG0013845		Caust.v2_015250			
OG0013846		Caust.v2_015249			
OG0013847		Caust.v2_015254			
OG0013848		Caust.v2_015251			
OG0013849		Caust.v2_015256			
OG0013850		Caust.v2_020873			
OG0013851		Caust.v2_022193			
OG0013852		Caust.v2_018030			
OG0013853		Caust.v2_018028			
OG0013854		Caust.v2_018032			
OG0013855		Caust.v2_018029			
OG0013856		Caust.v2_018031			
OG0013857		Caust.v2_019742			
OG0013858		Caust.v2_018173			
OG0013859		Caust.v2_022152			
OG0013860		Caust.v2_020385			
OG0013861		Caust.v2_019634			
OG0013862		Caust.v2_019633			
OG0013863		Caust.v2_021399			
OG0013864		Caust.v2_013796			
OG0013865		Caust.v2_013793			
OG0013866		Caust.v2_013795			
OG0013867		Caust.v2_013797			
OG0013868		Caust.v2_013792			
OG0013869		Caust.v2_021318			
OG0013870		Caust.v2_011308			
OG0013871		Caust.v2_011293			
OG0013872		Caust.v2_011294			
OG0013873		Caust.v2_011303			
OG0013874		Caust.v2_011307			
OG0013875		Caust.v2_011295			
OG0013876		Caust.v2_021433			
OG0013877		Caust.v2_019807			
OG0013878		Caust.v2_011979			
OG0013879		Caust.v2_011964			
OG0013880		Caust.v2_011984			
OG0013881		Caust.v2_019650			
OG0013882		Caust.v2_019649			
OG0013883		Caust.v2_019179			
OG0013884		Caust.v2_019180			
OG0013885		Caust.v2_019181			
OG0013886		Caust.v2_019178			
OG0013887		Caust.v2_022560			
OG0013888		Caust.v2_015495			
OG0013889		Caust.v2_015500			
OG0013890		Caust.v2_015497			
OG0013891		Caust.v2_015505			
OG0013892		Caust.v2_015496			
OG0013893		Caust.v2_015498			
OG0013894		Caust.v2_015501			
OG0013895		Caust.v2_015494			
OG0013896		Caust.v2_015504			
OG0013897		Caust.v2_015506			
OG0013898		Caust.v2_015986			
OG0013899		Caust.v2_015987			
OG0013900		Caust.v2_018193			
OG0013901		Caust.v2_018192			
OG0013902		Caust.v2_018190			
OG0013903		Caust.v2_018191			
OG0013904		Caust.v2_018189			
OG0013905		Caust.v2_022161			
OG0013906		Caust.v2_016242			
OG0013907		Caust.v2_020485			
OG0013908		Caust.v2_016259			
OG0013909		Caust.v2_021266			
OG0013910		Caust.v2_016672			
OG0013911		Caust.v2_016674			
OG0013912		Caust.v2_016675			
OG0013913		Caust.v2_016673			
OG0013914		Caust.v2_018907			
OG0013915		Caust.v2_019385			
OG0013916		Caust.v2_019386			
OG0013917		Caust.v2_019387			
OG0013918		Caust.v2_021288			
OG0013919		Caust.v2_022477			
OG0013920		Caust.v2_022026			
OG0013921		Caust.v2_022365			
OG0013922		Caust.v2_008901			
OG0013923		Caust.v2_008911			
OG0013924		Caust.v2_008898			
OG0013925		Caust.v2_008899			
OG0013926		Caust.v2_008909			
OG0013927		Caust.v2_008916			
OG0013928		Caust.v2_008918			
OG0013929		Caust.v2_008924			
OG0013930		Caust.v2_008930			
OG0013931		Caust.v2_008929			
OG0013932		Caust.v2_008933			
OG0013933		Caust.v2_008931			
OG0013934		Caust.v2_017135			
OG0013935		Caust.v2_017133			
OG0013936		Caust.v2_017132			
OG0013937		Caust.v2_017130			
OG0013938		Caust.v2_017136			
OG0013939		Caust.v2_017131			
OG0013940		Caust.v2_020270			
OG0013941		Caust.v2_018741			
OG0013942		Caust.v2_018742			
OG0013943		Caust.v2_021800			
OG0013944		Caust.v2_022650			
OG0013945		Caust.v2_019560			
OG0013946		Caust.v2_007284			
OG0013947		Caust.v2_007278			
OG0013948		Caust.v2_007277			
OG0013949		Caust.v2_007289			
OG0013950		Caust.v2_007309			
OG0013951		Caust.v2_007295			
OG0013952		Caust.v2_007290			
OG0013953		Caust.v2_007292			
OG0013954		Caust.v2_007294			
OG0013955		Caust.v2_007311			
OG0013956		Caust.v2_007293			
OG0013957		Caust.v2_007318			
OG0013958		Caust.v2_019540			
OG0013959		Caust.v2_009466			
OG0013960		Caust.v2_009470			
OG0013961		Caust.v2_009463			
OG0013962		Caust.v2_009475			
OG0013963		Caust.v2_009487			
OG0013964		Caust.v2_009474			
OG0013965		Caust.v2_009476			
OG0013966		Caust.v2_009472			
OG0013967		Caust.v2_009494			
OG0013968		Caust.v2_009481			
OG0013969		Caust.v2_009496			
OG0013970		Caust.v2_020461			
OG0013971		Caust.v2_020462			
OG0013972		Caust.v2_020575			
OG0013973		Caust.v2_020576			
OG0013974		Caust.v2_022011			
OG0013975		Caust.v2_022323			
OG0013976		Caust.v2_006982			
OG0013977		Caust.v2_006983			
OG0013978		Caust.v2_006980			
OG0013979		Caust.v2_006999			
OG0013980		Caust.v2_007015			
OG0013981		Caust.v2_006987			
OG0013982		Caust.v2_006994			
OG0013983		Caust.v2_006998			
OG0013984		Caust.v2_007000			
OG0013985		Caust.v2_006997			
OG0013986		Caust.v2_007018			
OG0013987		Caust.v2_007019			
OG0013988		Caust.v2_007001			
OG0013989		Caust.v2_007004			
OG0013990		Caust.v2_007003			
OG0013991		Caust.v2_011530			
OG0013992		Caust.v2_011542			
OG0013993		Caust.v2_011545			
OG0013994		Caust.v2_011547			
OG0013995		Caust.v2_011546			
OG0013996		Caust.v2_011529			
OG0013997		Caust.v2_011533			
OG0013998		Caust.v2_011531			
OG0013999		Caust.v2_011532			
OG0014000		Caust.v2_011537			
OG0014001		Caust.v2_011548			
OG0014002		Caust.v2_011541			
OG0014003		Caust.v2_011535			
OG0014004		Caust.v2_011536			
OG0014005		Caust.v2_022349			
OG0014006		Caust.v2_021684			
OG0014007		Caust.v2_018355			
OG0014008		Caust.v2_013082			
OG0014009		Caust.v2_013075			
OG0014010		Caust.v2_013078			
OG0014011		Caust.v2_013080			
OG0014012		Caust.v2_013089			
OG0014013		Caust.v2_013074			
OG0014014		Caust.v2_013079			
OG0014015		Caust.v2_013087			
OG0014016		Caust.v2_013071			
OG0014017		Caust.v2_013077			
OG0014018		Caust.v2_013076			
OG0014019		Caust.v2_013081			
OG0014020		Caust.v2_013072			
OG0014021		Caust.v2_013070			
OG0014022		Caust.v2_013069			
OG0014023		Caust.v2_022103			
OG0014024		Caust.v2_022189			
OG0014025		Caust.v2_021123			
OG0014026		Caust.v2_019593			
OG0014027		Caust.v2_019595			
OG0014028		Caust.v2_016356			
OG0014029		Caust.v2_016753			
OG0014030		Caust.v2_021648			
OG0014031		Caust.v2_014158			
OG0014032		Caust.v2_017655			
OG0014033		Caust.v2_003515			
OG0014034		Caust.v2_003524			
OG0014035		Caust.v2_003529			
OG0014036		Caust.v2_003514			
OG0014037		Caust.v2_003516			
OG0014038		Caust.v2_003519			
OG0014039		Caust.v2_003544			
OG0014040		Caust.v2_003541			
OG0014041		Caust.v2_003534			
OG0014042		Caust.v2_003550			
OG0014043		Caust.v2_003532			
OG0014044		Caust.v2_003549			
OG0014045		Caust.v2_003545			
OG0014046		Caust.v2_003547			
OG0014047		Caust.v2_003566			
OG0014048		Caust.v2_003586			
OG0014049		Caust.v2_022598			
OG0014050		Caust.v2_021627			
OG0014051		Caust.v2_021955			
OG0014052		Caust.v2_021899			
OG0014053		Caust.v2_021898			
OG0014054		Caust.v2_021216			
OG0014055		Caust.v2_021166			
OG0014056		Caust.v2_014024			
OG0014057		Caust.v2_014026			
OG0014058		Caust.v2_014027			
OG0014059		Caust.v2_022442			
OG0014060		Caust.v2_018122			
OG0014061		Caust.v2_018124			
OG0014062		Caust.v2_018121			
OG0014063		Caust.v2_020912			
OG0014064		Caust.v2_022230			
OG0014065		Caust.v2_019534			
OG0014066		Caust.v2_021743			
OG0014067		Caust.v2_021448			
OG0014068		Caust.v2_021723			
OG0014069		Caust.v2_021060			
OG0014070		Caust.v2_020026			
OG0014071		Caust.v2_020028			
OG0014072		Caust.v2_019166			
OG0014073		Caust.v2_019165			
OG0014074		Caust.v2_012632			
OG0014075		Caust.v2_012628			
OG0014076		Caust.v2_012634			
OG0014077		Caust.v2_012622			
OG0014078		Caust.v2_012625			
OG0014079		Caust.v2_016739			
OG0014080		Caust.v2_016742			
OG0014081		Caust.v2_016738			
OG0014082		Caust.v2_019839			
OG0014083		Caust.v2_022520			
OG0014084		Caust.v2_019930			
OG0014085		Caust.v2_019929			
OG0014086		Caust.v2_018066			
OG0014087		Caust.v2_018064			
OG0014088		Caust.v2_018067			
OG0014089		Caust.v2_018065			
OG0014090		Caust.v2_018063			
OG0014091		Caust.v2_015532			
OG0014092		Caust.v2_015526			
OG0014093		Caust.v2_015530			
OG0014094		Caust.v2_015531			
OG0014095		Caust.v2_015529			
OG0014096		Caust.v2_015528			
OG0014097		Caust.v2_015525			
OG0014098		Caust.v2_021824			
OG0014099		Caust.v2_021108			
OG0014100		Caust.v2_021107			
OG0014101		Caust.v2_017537			
OG0014102		Caust.v2_017540			
OG0014103		Caust.v2_017538			
OG0014104		Caust.v2_016306			
OG0014105		Caust.v2_016303			
OG0014106		Caust.v2_016304			
OG0014107		Caust.v2_014758			
OG0014108		Caust.v2_014755			
OG0014109		Caust.v2_014757			
OG0014110		Caust.v2_014756			
OG0014111		Caust.v2_014754			
OG0014112		Caust.v2_014751			
OG0014113		Caust.v2_014752			
OG0014114		Caust.v2_014753			
OG0014115		Caust.v2_020745			
OG0014116		Caust.v2_005694			
OG0014117		Caust.v2_005689			
OG0014118		Caust.v2_005686			
OG0014119		Caust.v2_005687			
OG0014120		Caust.v2_005699			
OG0014121		Caust.v2_005692			
OG0014122		Caust.v2_005709			
OG0014123		Caust.v2_005703			
OG0014124		Caust.v2_005707			
OG0014125		Caust.v2_005730			
OG0014126		Caust.v2_005737			
OG0014127		Caust.v2_005731			
OG0014128		Caust.v2_005736			
OG0014129		Caust.v2_005719			
OG0014130		Caust.v2_005728			
OG0014131		Caust.v2_005738			
OG0014132		Caust.v2_015831			
OG0014133		Caust.v2_015824			
OG0014134		Caust.v2_015769			
OG0014135		Caust.v2_015773			
OG0014136		Caust.v2_015777			
OG0014137		Caust.v2_015780			
OG0014138		Caust.v2_015778			
OG0014139		Caust.v2_015775			
OG0014140		Caust.v2_015776			
OG0014141		Caust.v2_015770			
OG0014142		Caust.v2_015772			
OG0014143		Caust.v2_015779			
OG0014144		Caust.v2_015774			
OG0014145		Caust.v2_020932			
OG0014146		Caust.v2_020343			
OG0014147		Caust.v2_020344			
OG0014148		Caust.v2_020125			
OG0014149		Caust.v2_020126			
OG0014150		Caust.v2_015803			
OG0014151		Caust.v2_015800			
OG0014152		Caust.v2_015802			
OG0014153		Caust.v2_015801			
OG0014154		Caust.v2_015799			
OG0014155		Caust.v2_018938			
OG0014156		Caust.v2_020593			
OG0014157		Caust.v2_020854			
OG0014158		Caust.v2_020855			
OG0014159		Caust.v2_016340			
OG0014160		Caust.v2_016336			
OG0014161		Caust.v2_016338			
OG0014162		Caust.v2_016341			
OG0014163		Caust.v2_022591			
OG0014164		Caust.v2_022265			
OG0014165		Caust.v2_018133			
OG0014166		Caust.v2_018132			
OG0014167		Caust.v2_018131			
OG0014168		Caust.v2_018135			
OG0014169		Caust.v2_018130			
OG0014170		Caust.v2_018134			
OG0014171		Caust.v2_022200			
OG0014172		Caust.v2_019332			
OG0014173		Caust.v2_021293			
OG0014174		Caust.v2_016822			
OG0014175		Caust.v2_007978			
OG0014176		Caust.v2_007965			
OG0014177		Caust.v2_007966			
OG0014178		Caust.v2_007968			
OG0014179		Caust.v2_007976			
OG0014180		Caust.v2_007969			
OG0014181		Caust.v2_007982			
OG0014182		Caust.v2_007980			
OG0014183		Caust.v2_007983			
OG0014184		Caust.v2_007981			
OG0014185		Caust.v2_007967			
OG0014186		Caust.v2_007979			
OG0014187		Caust.v2_007975			
OG0014188		Caust.v2_019815			
OG0014189		Caust.v2_019817			
OG0014190		Caust.v2_019816			
OG0014191		Caust.v2_022224			
OG0014192		Caust.v2_018689			
OG0014193		Caust.v2_018691			
OG0014194		Caust.v2_020503			
OG0014195		Caust.v2_017079			
OG0014196		Caust.v2_002921			
OG0014197		Caust.v2_002919			
OG0014198		Caust.v2_002922			
OG0014199		Caust.v2_002930			
OG0014200		Caust.v2_002936			
OG0014201		Caust.v2_002931			
OG0014202		Caust.v2_002938			
OG0014203		Caust.v2_002940			
OG0014204		Caust.v2_002945			
OG0014205		Caust.v2_002932			
OG0014206		Caust.v2_002941			
OG0014207		Caust.v2_002947			
OG0014208		Caust.v2_002946			
OG0014209		Caust.v2_002959			
OG0014210		Caust.v2_002962			
OG0014211		Caust.v2_002974			
OG0014212		Caust.v2_002975			
OG0014213		Caust.v2_002977			
OG0014214		Caust.v2_002978			
OG0014215		Caust.v2_002963			
OG0014216		Caust.v2_002996			
OG0014217		Caust.v2_002997			
OG0014218		Caust.v2_003030			
OG0014219		Caust.v2_003006			
OG0014220		Caust.v2_002999			
OG0014221		Caust.v2_002998			
OG0014222		Caust.v2_003036			
OG0014223		Caust.v2_003029			
OG0014224		Caust.v2_003034			
OG0014225		Caust.v2_003031			
OG0014226		Caust.v2_003032			
OG0014227		Caust.v2_003035			
OG0014228		Caust.v2_012020			
OG0014229		Caust.v2_012039			
OG0014230		Caust.v2_012025			
OG0014231		Caust.v2_012027			
OG0014232		Caust.v2_012034			
OG0014233		Caust.v2_012037			
OG0014234		Caust.v2_012028			
OG0014235		Caust.v2_012031			
OG0014236		Caust.v2_013297			
OG0014237		Caust.v2_013304			
OG0014238		Caust.v2_013303			
OG0014239		Caust.v2_013300			
OG0014240		Caust.v2_013295			
