Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Megalopta_genalis-longest-isoforms
OG0013277		Caust.v2_005040		
OG0013278		Caust.v2_005047		
OG0013279		Caust.v2_005045		
OG0013280		Caust.v2_005042		
OG0013281		Caust.v2_005033		
OG0013282		Caust.v2_005061		
OG0013283		Caust.v2_018325		
OG0013284		Caust.v2_018328		
OG0013285		Caust.v2_015252		
OG0013286		Caust.v2_015260		
OG0013287		Caust.v2_015253		
OG0013288		Caust.v2_015250		
OG0013289		Caust.v2_015249		
OG0013290		Caust.v2_015254		
OG0013291		Caust.v2_015251		
OG0013292		Caust.v2_015256		
OG0013293		Caust.v2_020873		
OG0013294		Caust.v2_018030		
OG0013295		Caust.v2_018028		
OG0013296		Caust.v2_018032		
OG0013297		Caust.v2_018029		
OG0013298		Caust.v2_018031		
OG0013299		Caust.v2_019742		
OG0013300		Caust.v2_018173		
OG0013301		Caust.v2_022152		
OG0013302		Caust.v2_020385		
OG0013303		Caust.v2_019634		
OG0013304		Caust.v2_019633		
OG0013305		Caust.v2_021399		
OG0013306		Caust.v2_013796		
OG0013307		Caust.v2_013793		
OG0013308		Caust.v2_013795		
OG0013309		Caust.v2_013797		
OG0013310		Caust.v2_013792		
OG0013311		Caust.v2_021318		
OG0013312		Caust.v2_011308		
OG0013313		Caust.v2_011293		
OG0013314		Caust.v2_011294		
OG0013315		Caust.v2_011303		
OG0013316		Caust.v2_011307		
OG0013317		Caust.v2_011295		
OG0013318		Caust.v2_021433		
OG0013319		Caust.v2_019807		
OG0013320		Caust.v2_011979		
OG0013321		Caust.v2_011964		
OG0013322		Caust.v2_011984		
OG0013323		Caust.v2_019650		
OG0013324		Caust.v2_019649		
OG0013325		Caust.v2_019179		
OG0013326		Caust.v2_019180		
OG0013327		Caust.v2_019181		
OG0013328		Caust.v2_019178		
OG0013329		Caust.v2_021725		
OG0013330		Caust.v2_022560		
OG0013331		Caust.v2_015495		
OG0013332		Caust.v2_015500		
OG0013333		Caust.v2_015497		
OG0013334		Caust.v2_015505		
OG0013335		Caust.v2_015496		
OG0013336		Caust.v2_015498		
OG0013337		Caust.v2_015501		
OG0013338		Caust.v2_015494		
OG0013339		Caust.v2_015504		
OG0013340		Caust.v2_015506		
OG0013341		Caust.v2_015986		
OG0013342		Caust.v2_015987		
OG0013343		Caust.v2_018193		
OG0013344		Caust.v2_018192		
OG0013345		Caust.v2_018190		
OG0013346		Caust.v2_018191		
OG0013347		Caust.v2_018189		
OG0013348		Caust.v2_022161		
OG0013349		Caust.v2_016240		
OG0013350		Caust.v2_016242		
OG0013351		Caust.v2_020485		
OG0013352		Caust.v2_016259		
OG0013353		Caust.v2_021266		
OG0013354		Caust.v2_016672		
OG0013355		Caust.v2_016674		
OG0013356		Caust.v2_016675		
OG0013357		Caust.v2_016673		
OG0013358		Caust.v2_018907		
OG0013359		Caust.v2_019385		
OG0013360		Caust.v2_019386		
OG0013361		Caust.v2_019387		
OG0013362		Caust.v2_021288		
OG0013363		Caust.v2_022477		
OG0013364		Caust.v2_022026		
OG0013365		Caust.v2_022365		
OG0013366		Caust.v2_008901		
OG0013367		Caust.v2_008910		
OG0013368		Caust.v2_008911		
OG0013369		Caust.v2_008898		
OG0013370		Caust.v2_008899		
OG0013371		Caust.v2_008909		
OG0013372		Caust.v2_008916		
OG0013373		Caust.v2_008918		
OG0013374		Caust.v2_008924		
OG0013375		Caust.v2_008930		
OG0013376		Caust.v2_008929		
OG0013377		Caust.v2_008933		
OG0013378		Caust.v2_008931		
OG0013379		Caust.v2_022283		
OG0013380		Caust.v2_017135		
OG0013381		Caust.v2_017133		
OG0013382		Caust.v2_017132		
OG0013383		Caust.v2_017130		
OG0013384		Caust.v2_017136		
OG0013385		Caust.v2_017131		
OG0013386		Caust.v2_020270		
OG0013387		Caust.v2_020271		
OG0013388		Caust.v2_018741		
OG0013389		Caust.v2_018742		
OG0013390		Caust.v2_021800		
OG0013391		Caust.v2_022650		
OG0013392		Caust.v2_019560		
OG0013393		Caust.v2_007284		
OG0013394		Caust.v2_007278		
OG0013395		Caust.v2_007277		
OG0013396		Caust.v2_007298		
OG0013397		Caust.v2_007308		
OG0013398		Caust.v2_007289		
OG0013399		Caust.v2_007309		
OG0013400		Caust.v2_007295		
OG0013401		Caust.v2_007290		
OG0013402		Caust.v2_007292		
OG0013403		Caust.v2_007294		
OG0013404		Caust.v2_007311		
OG0013405		Caust.v2_007293		
OG0013406		Caust.v2_007318		
OG0013407		Caust.v2_019540		
OG0013408		Caust.v2_009466		
OG0013409		Caust.v2_009467		
OG0013410		Caust.v2_009470		
OG0013411		Caust.v2_009463		
OG0013412		Caust.v2_009475		
OG0013413		Caust.v2_009487		
OG0013414		Caust.v2_009474		
OG0013415		Caust.v2_009476		
OG0013416		Caust.v2_009472		
OG0013417		Caust.v2_009494		
OG0013418		Caust.v2_009481		
OG0013419		Caust.v2_009496		
OG0013420		Caust.v2_020461		
OG0013421		Caust.v2_020462		
OG0013422		Caust.v2_020575		
OG0013423		Caust.v2_020576		
OG0013424		Caust.v2_022011		
OG0013425		Caust.v2_022323		
OG0013426		Caust.v2_006982		
OG0013427		Caust.v2_006983		
OG0013428		Caust.v2_006980		
OG0013429		Caust.v2_006999		
OG0013430		Caust.v2_007012		
OG0013431		Caust.v2_007015		
OG0013432		Caust.v2_006987		
OG0013433		Caust.v2_006994		
OG0013434		Caust.v2_006998		
OG0013435		Caust.v2_007000		
OG0013436		Caust.v2_006997		
OG0013437		Caust.v2_007018		
OG0013438		Caust.v2_007019		
OG0013439		Caust.v2_007001		
OG0013440		Caust.v2_007004		
OG0013441		Caust.v2_007003		
OG0013442		Caust.v2_011530		
OG0013443		Caust.v2_011542		
OG0013444		Caust.v2_011545		
OG0013445		Caust.v2_011547		
OG0013446		Caust.v2_011546		
OG0013447		Caust.v2_011529		
OG0013448		Caust.v2_011533		
OG0013449		Caust.v2_011531		
OG0013450		Caust.v2_011532		
OG0013451		Caust.v2_011537		
OG0013452		Caust.v2_011548		
OG0013453		Caust.v2_011541		
OG0013454		Caust.v2_011535		
OG0013455		Caust.v2_011536		
OG0013456		Caust.v2_022349		
OG0013457		Caust.v2_021684		
OG0013458		Caust.v2_018355		
OG0013459		Caust.v2_013082		
OG0013460		Caust.v2_013075		
OG0013461		Caust.v2_013078		
OG0013462		Caust.v2_013080		
OG0013463		Caust.v2_013089		
OG0013464		Caust.v2_013074		
OG0013465		Caust.v2_013079		
OG0013466		Caust.v2_013087		
OG0013467		Caust.v2_013071		
OG0013468		Caust.v2_013077		
OG0013469		Caust.v2_013076		
OG0013470		Caust.v2_013081		
OG0013471		Caust.v2_013072		
OG0013472		Caust.v2_013070		
OG0013473		Caust.v2_013069		
OG0013474		Caust.v2_022103		
OG0013475		Caust.v2_022189		
OG0013476		Caust.v2_021123		
OG0013477		Caust.v2_019593		
OG0013478		Caust.v2_019595		
OG0013479		Caust.v2_016354		
OG0013480		Caust.v2_016356		
OG0013481		Caust.v2_016753		
OG0013482		Caust.v2_021648		
OG0013483		Caust.v2_017655		
OG0013484		Caust.v2_003515		
OG0013485		Caust.v2_003524		
OG0013486		Caust.v2_003529		
OG0013487		Caust.v2_003514		
OG0013488		Caust.v2_003516		
OG0013489		Caust.v2_003519		
OG0013490		Caust.v2_003544		
OG0013491		Caust.v2_003533		
OG0013492		Caust.v2_003540		
OG0013493		Caust.v2_003541		
OG0013494		Caust.v2_003534		
OG0013495		Caust.v2_003550		
OG0013496		Caust.v2_003532		
OG0013497		Caust.v2_003549		
OG0013498		Caust.v2_003545		
OG0013499		Caust.v2_003547		
OG0013500		Caust.v2_003566		
OG0013501		Caust.v2_003586		
OG0013502		Caust.v2_022598		
OG0013503		Caust.v2_021627		
OG0013504		Caust.v2_021955		
OG0013505		Caust.v2_021899		
OG0013506		Caust.v2_021898		
OG0013507		Caust.v2_021216		
OG0013508		Caust.v2_021166		
OG0013509		Caust.v2_014024		
OG0013510		Caust.v2_014026		
OG0013511		Caust.v2_014027		
OG0013512		Caust.v2_022442		
OG0013513		Caust.v2_018122		
OG0013514		Caust.v2_018124		
OG0013515		Caust.v2_018121		
OG0013516		Caust.v2_020912		
OG0013517		Caust.v2_022230		
OG0013518		Caust.v2_019534		
OG0013519		Caust.v2_021743		
OG0013520		Caust.v2_021448		
OG0013521		Caust.v2_021723		
OG0013522		Caust.v2_021060		
OG0013523		Caust.v2_020026		
OG0013524		Caust.v2_020028		
OG0013525		Caust.v2_019166		
OG0013526		Caust.v2_019165		
OG0013527		Caust.v2_012632		
OG0013528		Caust.v2_012628		
OG0013529		Caust.v2_012634		
OG0013530		Caust.v2_012622		
OG0013531		Caust.v2_012625		
OG0013532		Caust.v2_016741		
OG0013533		Caust.v2_016739		
OG0013534		Caust.v2_016742		
OG0013535		Caust.v2_016738		
OG0013536		Caust.v2_019839		
OG0013537		Caust.v2_022520		
OG0013538		Caust.v2_019930		
OG0013539		Caust.v2_019929		
OG0013540		Caust.v2_018066		
OG0013541		Caust.v2_018064		
OG0013542		Caust.v2_018067		
OG0013543		Caust.v2_018065		
OG0013544		Caust.v2_018063		
OG0013545		Caust.v2_015532		
OG0013546		Caust.v2_015526		
OG0013547		Caust.v2_015530		
OG0013548		Caust.v2_015531		
OG0013549		Caust.v2_015529		
OG0013550		Caust.v2_015528		
OG0013551		Caust.v2_015525		
OG0013552		Caust.v2_021824		
OG0013553		Caust.v2_021108		
OG0013554		Caust.v2_021107		
OG0013555		Caust.v2_017537		
OG0013556		Caust.v2_017540		
OG0013557		Caust.v2_017538		
OG0013558		Caust.v2_016306		
OG0013559		Caust.v2_016303		
OG0013560		Caust.v2_016304		
OG0013561		Caust.v2_019829		
OG0013562		Caust.v2_014758		
OG0013563		Caust.v2_014755		
OG0013564		Caust.v2_014757		
OG0013565		Caust.v2_014756		
OG0013566		Caust.v2_014754		
OG0013567		Caust.v2_014751		
OG0013568		Caust.v2_014752		
OG0013569		Caust.v2_014753		
OG0013570		Caust.v2_020745		
OG0013571		Caust.v2_005694		
OG0013572		Caust.v2_005689		
OG0013573		Caust.v2_005686		
OG0013574		Caust.v2_005687		
OG0013575		Caust.v2_005699		
OG0013576		Caust.v2_005692		
OG0013577		Caust.v2_005709		
OG0013578		Caust.v2_005703		
OG0013579		Caust.v2_005707		
OG0013580		Caust.v2_005730		
OG0013581		Caust.v2_005737		
OG0013582		Caust.v2_005731		
OG0013583		Caust.v2_005736		
OG0013584		Caust.v2_005719		
OG0013585		Caust.v2_005728		
OG0013586		Caust.v2_005738		
OG0013587		Caust.v2_015831		
OG0013588		Caust.v2_015824		
OG0013589		Caust.v2_015769		
OG0013590		Caust.v2_015773		
OG0013591		Caust.v2_015777		
OG0013592		Caust.v2_015780		
OG0013593		Caust.v2_015778		
OG0013594		Caust.v2_015775		
OG0013595		Caust.v2_015776		
OG0013596		Caust.v2_015770		
OG0013597		Caust.v2_015772		
OG0013598		Caust.v2_015779		
OG0013599		Caust.v2_015774		
OG0013600		Caust.v2_020932		
OG0013601		Caust.v2_020343		
OG0013602		Caust.v2_020344		
OG0013603		Caust.v2_020125		
OG0013604		Caust.v2_020126		
OG0013605		Caust.v2_015803		
OG0013606		Caust.v2_015800		
OG0013607		Caust.v2_015802		
OG0013608		Caust.v2_015801		
OG0013609		Caust.v2_015799		
OG0013610		Caust.v2_018938		
OG0013611		Caust.v2_020593		
OG0013612		Caust.v2_020854		
OG0013613		Caust.v2_020855		
OG0013614		Caust.v2_016340		
OG0013615		Caust.v2_016336		
OG0013616		Caust.v2_016338		
OG0013617		Caust.v2_016341		
OG0013618		Caust.v2_022591		
OG0013619		Caust.v2_022265		
OG0013620		Caust.v2_018133		
OG0013621		Caust.v2_018132		
OG0013622		Caust.v2_018131		
OG0013623		Caust.v2_018135		
OG0013624		Caust.v2_018130		
OG0013625		Caust.v2_018134		
OG0013626		Caust.v2_022200		
OG0013627		Caust.v2_019332		
OG0013628		Caust.v2_021293		
OG0013629		Caust.v2_007978		
OG0013630		Caust.v2_007965		
OG0013631		Caust.v2_007966		
OG0013632		Caust.v2_007968		
OG0013633		Caust.v2_007976		
OG0013634		Caust.v2_007969		
OG0013635		Caust.v2_007982		
OG0013636		Caust.v2_007980		
OG0013637		Caust.v2_007983		
OG0013638		Caust.v2_007981		
OG0013639		Caust.v2_007967		
OG0013640		Caust.v2_007979		
OG0013641		Caust.v2_007975		
OG0013642		Caust.v2_019815		
OG0013643		Caust.v2_019817		
OG0013644		Caust.v2_019816		
OG0013645		Caust.v2_022224		
OG0013646		Caust.v2_018689		
OG0013647		Caust.v2_018691		
OG0013648		Caust.v2_020503		
OG0013649		Caust.v2_017079		
OG0013650		Caust.v2_002921		
OG0013651		Caust.v2_002919		
OG0013652		Caust.v2_002922		
OG0013653		Caust.v2_002930		
OG0013654		Caust.v2_002936		
OG0013655		Caust.v2_002931		
OG0013656		Caust.v2_002938		
OG0013657		Caust.v2_002940		
OG0013658		Caust.v2_002945		
OG0013659		Caust.v2_002932		
OG0013660		Caust.v2_002941		
OG0013661		Caust.v2_002947		
OG0013662		Caust.v2_002946		
OG0013663		Caust.v2_002959		
OG0013664		Caust.v2_002962		
OG0013665		Caust.v2_002974		
OG0013666		Caust.v2_002975		
OG0013667		Caust.v2_002977		
OG0013668		Caust.v2_002978		
OG0013669		Caust.v2_002963		
OG0013670		Caust.v2_002996		
OG0013671		Caust.v2_002997		
OG0013672		Caust.v2_003025		
OG0013673		Caust.v2_003030		
OG0013674		Caust.v2_003006		
OG0013675		Caust.v2_002999		
OG0013676		Caust.v2_002998		
OG0013677		Caust.v2_003036		
OG0013678		Caust.v2_003029		
OG0013679		Caust.v2_003034		
OG0013680		Caust.v2_003031		
OG0013681		Caust.v2_003032		
OG0013682		Caust.v2_003035		
OG0013683		Caust.v2_012020		
OG0013684		Caust.v2_012039		
OG0013685		Caust.v2_012025		
OG0013686		Caust.v2_012027		
OG0013687		Caust.v2_012034		
OG0013688		Caust.v2_012037		
OG0013689		Caust.v2_012028		
OG0013690		Caust.v2_012031		
OG0013691		Caust.v2_013309		
OG0013692		Caust.v2_013297		
OG0013693		Caust.v2_013304		
OG0013694		Caust.v2_013303		
OG0013695		Caust.v2_013300		
OG0013696		Caust.v2_013295		
OG0013697		Caust.v2_020292		
OG0013698		Caust.v2_019587		
OG0013699		Caust.v2_019589		
OG0013700		Caust.v2_020309		
OG0013701		Caust.v2_020310		
OG0013702		Caust.v2_014828		
OG0013703		Caust.v2_014830		
OG0013704		Caust.v2_014832		
OG0013705		Caust.v2_014824		
OG0013706		Caust.v2_014823		
OG0013707		Caust.v2_014825		
OG0013708		Caust.v2_014831		
OG0013709		Caust.v2_021290		
OG0013710		Caust.v2_020893		
OG0013711		Caust.v2_022205		
OG0013712		Caust.v2_007781		
OG0013713		Caust.v2_007779		
OG0013714		Caust.v2_007784		
OG0013715		Caust.v2_007780		
OG0013716		Caust.v2_007797		
OG0013717		Caust.v2_007809		
OG0013718		Caust.v2_007785		
OG0013719		Caust.v2_007794		
OG0013720		Caust.v2_007795		
OG0013721		Caust.v2_007808		
OG0013722		Caust.v2_007814		
OG0013723		Caust.v2_007789		
OG0013724		Caust.v2_007790		
OG0013725		Caust.v2_007818		
OG0013726		Caust.v2_019276		
OG0013727		Caust.v2_021657		
OG0013728		Caust.v2_015434		
OG0013729		Caust.v2_019371		
OG0013730		Caust.v2_020460		
OG0013731		Caust.v2_020335		
OG0013732		Caust.v2_020336		
OG0013733		Caust.v2_020476		
OG0013734		Caust.v2_020475		
OG0013735		Caust.v2_015889		
OG0013736		Caust.v2_015882		
OG0013737		Caust.v2_015888		
OG0013738		Caust.v2_022233		
OG0013739		Caust.v2_021400		
OG0013740		Caust.v2_016064		
OG0013741		Caust.v2_016066		
OG0013742		Caust.v2_016067		
OG0013743		Caust.v2_016070		
OG0013744		Caust.v2_016065		
OG0013745		Caust.v2_016068		
OG0013746		Caust.v2_015849		
OG0013747		Caust.v2_015850		
OG0013748		Caust.v2_015848		
OG0013749		Caust.v2_015847		
OG0013750		Caust.v2_017379		
OG0013751		Caust.v2_017376		
OG0013752		Caust.v2_017378		
OG0013753		Caust.v2_017377		
OG0013754		Caust.v2_007825		
OG0013755		Caust.v2_007826		
OG0013756		Caust.v2_007821		
OG0013757		Caust.v2_007824		
OG0013758		Caust.v2_007838		
OG0013759		Caust.v2_007853		
OG0013760		Caust.v2_007862		
OG0013761		Caust.v2_007864		
OG0013762		Caust.v2_007830		
OG0013763		Caust.v2_007854		
OG0013764		Caust.v2_007859		
OG0013765		Caust.v2_007861		
OG0013766		Caust.v2_007855		
OG0013767		Caust.v2_007851		
OG0013768		Caust.v2_007848		
OG0013769		Caust.v2_022141		
OG0013770		Caust.v2_022391		
OG0013771		Caust.v2_009055		
OG0013772		Caust.v2_009056		
OG0013773		Caust.v2_009050		
OG0013774		Caust.v2_009058		
OG0013775		Caust.v2_009049		
OG0013776		Caust.v2_009054		
OG0013777		Caust.v2_009060		
OG0013778		Caust.v2_009051		
OG0013779		Caust.v2_009078		
OG0013780		Caust.v2_009053		
OG0013781		Caust.v2_009070		
OG0013782		Caust.v2_009068		
OG0013783		Caust.v2_009077		
OG0013784		Caust.v2_009076		
OG0013785		Caust.v2_009071		
OG0013786		Caust.v2_009064		
OG0013787		Caust.v2_009063		
OG0013788		Caust.v2_009080		
OG0013789		Caust.v2_009069		
OG0013790		Caust.v2_009081		
OG0013791		Caust.v2_009062		
OG0013792		Caust.v2_021243		
OG0013793		Caust.v2_017129		
OG0013794		Caust.v2_017128		
OG0013795		Caust.v2_021821		
OG0013796		Caust.v2_019217		
OG0013797		Caust.v2_013585		
OG0013798		Caust.v2_013581		
OG0013799		Caust.v2_013589		
OG0013800		Caust.v2_013588		
OG0013801		Caust.v2_013577		
OG0013802		Caust.v2_013593		
OG0013803		Caust.v2_013583		
OG0013804		Caust.v2_020601		
OG0013805		Caust.v2_012576		
OG0013806		Caust.v2_012573		
OG0013807		Caust.v2_012575		
OG0013808		Caust.v2_012577		
OG0013809		Caust.v2_012574		
OG0013810		Caust.v2_012572		
OG0013811		Caust.v2_012578		
OG0013812		Caust.v2_021934		
OG0013813		Caust.v2_018406		
OG0013814		Caust.v2_018408		
OG0013815		Caust.v2_018410		
OG0013816		Caust.v2_018407		
OG0013817		Caust.v2_018409		
OG0013818		Caust.v2_015667		
OG0013819		Caust.v2_015661		
OG0013820		Caust.v2_015666		
OG0013821		Caust.v2_017354		
OG0013822		Caust.v2_014110		
OG0013823		Caust.v2_014111		
OG0013824		Caust.v2_014116		
OG0013825		Caust.v2_014119		
OG0013826		Caust.v2_014107		
OG0013827		Caust.v2_014118		
OG0013828		Caust.v2_014115		
OG0013829		Caust.v2_014113		
OG0013830		Caust.v2_012498		
OG0013831		Caust.v2_012494		
OG0013832		Caust.v2_012493		
OG0013833		Caust.v2_012492		
OG0013834		Caust.v2_012495		
OG0013835		Caust.v2_012499		
OG0013836		Caust.v2_012502		
OG0013837		Caust.v2_012514		
OG0013838		Caust.v2_012515		
OG0013839		Caust.v2_012491		
OG0013840		Caust.v2_012503		
OG0013841		Caust.v2_012507		
OG0013842		Caust.v2_012512		
OG0013843		Caust.v2_012516		
OG0013844		Caust.v2_012501		
OG0013845		Caust.v2_012505		
OG0013846		Caust.v2_012506		
OG0013847		Caust.v2_012513		
OG0013848		Caust.v2_012504		
OG0013849		Caust.v2_012509		
OG0013850		Caust.v2_012508		
OG0013851		Caust.v2_012511		
OG0013852		Caust.v2_022427		
OG0013853		Caust.v2_021241		
OG0013854		Caust.v2_009823		
OG0013855		Caust.v2_009811		
OG0013856		Caust.v2_009813		
OG0013857		Caust.v2_009814		
OG0013858		Caust.v2_009817		
OG0013859		Caust.v2_009816		
OG0013860		Caust.v2_009821		
OG0013861		Caust.v2_009835		
OG0013862		Caust.v2_009824		
OG0013863		Caust.v2_009845		
OG0013864		Caust.v2_009843		
OG0013865		Caust.v2_009838		
OG0013866		Caust.v2_009848		
OG0013867		Caust.v2_009836		
OG0013868		Caust.v2_009850		
OG0013869		Caust.v2_009847		
OG0013870		Caust.v2_009840		
OG0013871		Caust.v2_009837		
OG0013872		Caust.v2_009842		
OG0013873		Caust.v2_009844		
OG0013874		Caust.v2_009839		
OG0013875		Caust.v2_009846		
OG0013876		Caust.v2_008405		
OG0013877		Caust.v2_008400		
OG0013878		Caust.v2_008401		
OG0013879		Caust.v2_008399		
OG0013880		Caust.v2_008398		
OG0013881		Caust.v2_008402		
OG0013882		Caust.v2_008410		
OG0013883		Caust.v2_008422		
OG0013884		Caust.v2_008406		
OG0013885		Caust.v2_008408		
OG0013886		Caust.v2_008407		
OG0013887		Caust.v2_008421		
OG0013888		Caust.v2_008413		
OG0013889		Caust.v2_004273		
OG0013890		Caust.v2_004281		
OG0013891		Caust.v2_004276		
OG0013892		Caust.v2_004286		
OG0013893		Caust.v2_004287		
OG0013894		Caust.v2_004294		
OG0013895		Caust.v2_004293		
OG0013896		Caust.v2_004296		
OG0013897		Caust.v2_004302		
OG0013898		Caust.v2_004303		
OG0013899		Caust.v2_004310		
OG0013900		Caust.v2_004311		
OG0013901		Caust.v2_004313		
OG0013902		Caust.v2_004301		
OG0013903		Caust.v2_004312		
OG0013904		Caust.v2_004305		
OG0013905		Caust.v2_018550		
OG0013906		Caust.v2_018553		
OG0013907		Caust.v2_018551		
OG0013908		Caust.v2_021998		
OG0013909		Caust.v2_007901		
OG0013910		Caust.v2_007895		
OG0013911		Caust.v2_007919		
OG0013912		Caust.v2_007923		
OG0013913		Caust.v2_007922		
OG0013914		Caust.v2_007917		
OG0013915		Caust.v2_010562		
OG0013916		Caust.v2_010563		
OG0013917		Caust.v2_010560		
OG0013918		Caust.v2_022723		
OG0013919		Caust.v2_021663		
OG0013920		Caust.v2_017306		
OG0013921		Caust.v2_017301		
OG0013922		Caust.v2_017305		
OG0013923		Caust.v2_017304		
OG0013924		Caust.v2_017303		
OG0013925		Caust.v2_020187		
OG0013926		Caust.v2_020186		
OG0013927		Caust.v2_019419		
OG0013928		Caust.v2_020063		
OG0013929		Caust.v2_020062		
OG0013930		Caust.v2_018991		
OG0013931		Caust.v2_018990		
OG0013932		Caust.v2_018988		
OG0013933		Caust.v2_018989		
OG0013934		Caust.v2_022044		
OG0013935		Caust.v2_021819		
OG0013936		Caust.v2_022022		
OG0013937		Caust.v2_012693		
OG0013938		Caust.v2_012696		
OG0013939		Caust.v2_012689		
OG0013940		Caust.v2_012684		
OG0013941		Caust.v2_012694		
OG0013942		Caust.v2_013181		
OG0013943		Caust.v2_013186		
OG0013944		Caust.v2_013190		
OG0013945		Caust.v2_013185		
OG0013946		Caust.v2_013189		
OG0013947		Caust.v2_013187		
OG0013948		Caust.v2_022366		
OG0013949		Caust.v2_021652		
OG0013950		Caust.v2_022549		
OG0013951		Caust.v2_021672		
OG0013952		Caust.v2_021228		
OG0013953		Caust.v2_017815		
OG0013954		Caust.v2_017814		
OG0013955		Caust.v2_017816		
OG0013956		Caust.v2_019720		
OG0013957		Caust.v2_021313		
OG0013958		Caust.v2_017805		
